경도,위도,설치기관명,설치위치
127.031191,37.62423432,대성그린빌라,경비실 안
127.0571882,37.5665618,답십리두산위브아파트,정문 경비실
126.9063358,37.50267919,대영초등학교,중앙현관
126.9580384,37.51766554,노들섬,공연장 로비
126.8937128,37.45607193,1호선금천구청역,대합실
126.957677,37.4985497,상도래미안2차아파트,207동
126.9716271,37.49055293,사당롯데캐슬2차아파트,정문 경비실
126.9792512,37.48865564,사당2동주민센터,민원실
126.933371,37.50576005,동작종합사회복지관,1층 엘리베이터옆
126.9205764,37.49856662,대방파출소,파출소 1층
126.9373243,37.50852154,노량진2동주민센터,민원실
126.9498674,37.51014438,삼성래미안,105동
126.9263741,37.50000838,누리학교,1층 복도
127.0462797,37.66097037,창동현대2차아이파크아파트,203동 1층 피로티
126.9538623,37.53942498,도화현대1차아파트,104동 1~2라인 로비
127.0578068,37.64628468,상천초,(상계6.7동) 보건실 앞 복도
127.0475736,37.56268098,서울사근초등학교,보건실
127.034761,37.68732834,북한산국립공원도봉사무소도봉분소,도봉분소 1층 사무실
127.0044424,37.50464799,고속터미널역(9호선),대합실 B1층
126.8613436,37.49974092,고척중학교,1층 중앙현관
126.8219725,37.48173289,항동하버라인2단지아파트,관리사무소 앞
126.9314052,37.49912121,로야헬스클럽,4층 헬스장 내
126.9720577,37.48662464,사당3동주민센터,민원실
126.9294051,37.51427854,우정아파트,관리사무소
126.9397419,37.51200968,동작구의회,2층 사무실 앞
126.9745415,37.48586114,사당청소년문화의집,1층안내
126.8499487,37.55170036,화곡지구대,지구대게시판 옆
126.9648033,37.53567338,서울남정초등학교,본관1층 보건실 벽면
126.8347699,37.51967776,양천구시설관리공단(신월문화체육센타),1층 로비 좌측
127.0346876,37.55527927,행당한신아파트(임대),제1경비초소
127.0196109,37.62741923,신성북교회,정문 우측 벽면
127.0758267,37.66751602,신상계초,(상계3.4동) 2층 중앙
126.8171458,37.58603967,한강사업본부 강서안내센터,안내센터사무실
126.8893394,37.50010203,구로구보건소,보건소 현관입구
126.9419982,37.51226535,노량진1동주민센터,민원실
126.9245437,37.49841425,신대방2동주민센터,민원실
126.9153994,37.49241456,남부수도사업소,다목적건물 체력단련실
126.9818281,37.49655671,남성지구대,1층 소내
126.9188195,37.49656519,농심,농심관 1층 로비
126.9589807,37.49784737,상도래미안2차아파트,202동
126.9585737,37.49765577,상도래미안2차아파트,203동
126.9589765,37.4983195,상도래미안2차아파트,204동
126.9582428,37.4980183,상도래미안2차아파트,205동
126.9512482,37.50171155,상도래미안2차아파트,208동
126.9716044,37.49096018,사당롯데캐슬,경비실
126.9274634,37.577339,홍남경로당,1층
126.93721,37.58682286,초원경로당,초원경로당 2층 할아버지방
126.9480637,37.56768111,신촌경로당,1층 할아버지방
126.9332469,37.55844962,창천경로당,2층 할아버지방
126.9499269,37.60477209,우정경로당,우정경로당(홍은2동 경로당)
126.908353,37.58016375,신가경로당,1층 할아버지방
126.9137295,37.58472314,북가좌휴먼센터경로당,2층 할아버지방
127.1076807,37.60439473,서울특별시북부노인병원총무팀,엠블런스(지하1층)
126.9701389,37.47949539,사당휴먼시아,1층 로비
126.8654306,37.49599386,경인고등학교,1층 중앙현관
126.9595642,37.54100922,햇빛자리,프로그램실(거실)
127.0827887,37.56372111,중곡1파출소,1층 입구
127.0073854,37.5300201,한남유수지공영주차장(용산구시설관리공단),사무실 입구 우측벽면 지상 70센치
126.8447608,37.5649455,서울등양초등학교,보건실 앞 복도
126.9262982,37.5082255,대방동주민센터,민원실
126.9416001,37.50596713,신동아리버파크,제2관리사무소
126.9670463,37.48563674,사당5동주민센터,민원실
127.0544003,37.51432622,서울정애학교,3층 복도 엘리베이터 앞
126.892351,37.48199097,구로구보건소G밸리보건지소,보건지소 현관입구
126.8885526,37.49077407,구로극동아파트,관리사무소 내
126.8502246,37.49530106,구로모범운전자회,구로모범운전자회
126.8888971,37.50858548,신도림디큐브시티아파트,1층로비입구
126.8461199,37.48304984,연지타운2단지아파트,연지타운2단지아파트 단지내 연초롱어린이집 입구
127.0082932,37.55433262,다산보건지소,민원실
127.0079538,37.64030883,서울영어마을수유캠프,보건실 내 입구 왼쪽 벽면
127.0598623,37.57007076,답십리두산아파트(분양),101동 1-8라인 E/V 앞
126.9718938,37.55447913,한국철도공사서울역,2층 자동발매기 옆
126.936795,37.52320626,여의도초등학교,본관 2층 교무실 앞
126.8231056,37.5382167,양원초등학교,본관2층복도
127.0297976,37.62664874,강북구보훈회관,보훈회관 실외 기둥
126.9423201,37.50541787,상도2동주민센터,민원실
126.9212961,37.60211306,서부경찰서,경찰서 본관2층 112종합상황실 내
127.0065184,37.66092638,북한산국립공원우이분소,우이분소(백운탐방지원센터)
126.9740486,37.55430294,(주)트랜스코스모스코리아서울시티센터,14층 엘리베이터 홀
127.1076146,37.60410028,서울특별시북부노인병원총무팀,서울특별시 북부노인병원 총무팀(지하1층)
126.9019868,37.45202813,녹십자요양병원,병원대기실
127.1115047,37.5201684,잠실초등학교,별관 중앙현관
126.8361018,37.5557076,가곡초등학교,중앙현관
127.0790032,37.67022409,길음서비스센터,(상계34동) 당고개역
126.8909902,37.58112504,문화방송,미디어센터1층 로비 안내데스크옆
127.0049025,37.48429243,서울고등학교,보건실 앞 복도
127.1279481,37.48058317,문현중학교,중앙복도
127.0761304,37.5096016,송파문화예술회관,송파문화예술회관 입구 오른쪽
127.1306902,37.52167683,서울체육고등학교,중앙현관 입구
126.9303698,37.49016812,서울당곡초등학교,1층 교무실 앞
126.8846396,37.49118118,고대구로병원,신관 지하2층 직원식당앞 복도
127.0857783,37.56508488,고대구로병원,지하1층 어울림홀 앞
127.0737265,37.54254285,건국대학교,쿨하우스 기숙사 1층
126.8201677,37.57424491,방화2-1단지아파트,방화2-1단지 관리사무소
126.9281148,37.49974275,7호선신대방삼거리역,역무실
126.946795,37.54896539,염리삼성래미안아파트,106동5~6라인
126.9243931,37.54724634,홍익대학교,보건실 내
126.9697014,37.57466991,풍림스페이스본,1단지 생활지원센터
127.0811202,37.60328667,중화경로복지관,1층 안내실 앞
126.993762,37.58157139,창덕궁관리소,영화당
126.9471445,37.59885182,홍은1동주민센터,1층 민원실 안 왼쪽 벽
126.9715013,37.54789995,용산구립장애인주간보,양호실 내
126.8992821,37.48428564,(주)트랜스코스모스코리아구로센터,6층 복도
126.8384119,37.54252739,화곡3동주민센터,화곡3동주민센터
126.8608037,37.53468478,화곡4동주민센터,화곡4동주민센터
126.8500753,37.55181585,화곡6동주민센터,화곡6동주민센터
126.8447061,37.56948645,가양1동주민센터,가양1동주민센터
126.851271,37.56739738,가양2동주민센터,가양2동주민센터 1층민원실
127.1475405,37.49046421,거여3단지(임대),정문 경비실
126.9359678,37.54869692,광성중학교,본관4층 종합과학실 입구
126.9901313,37.6242387,북한산국립공원사무소,북한산국립공원사무소
126.9248853,37.50061292,서울대림초등학교,1층 보건실 앞 복도
126.9541926,37.49450656,상도1치안센터,1층 소내입구
127.1462746,37.55794,고덕아남아파트,4동 34라인
126.9182476,37.45221349,관악벽산2단지아파트관리사무소,관리사무소옆 노인정
127.0276366,37.6524295,둘리뮤지엄,도서관동 1층 로비
126.9662118,37.56564761,서대문역(5호선),역무실 앞
127.0112564,37.57176846,동대문역(1호선),역무실 앞
126.9733644,37.57491492,경복궁역(3호선),역무실 앞
126.8331787,37.55311585,발산1동 주민센터,발산1동주민센터
126.8100731,37.55878245,공항동주민센터,공항동주민센터 민원실
126.8122141,37.57155477,방화1동주민센터,방화1동주민센터
126.8589084,37.55582716,등촌1동주민센터,등촌1동주민센터
126.9747304,37.55298826,서울특별시 서울역쪽방상담소,상담소 내
126.8428966,37.56225807,등촌주공4단지아파트,등촌주공4단지 정문 옆
127.0170997,37.64092053,수유2파출소,수유2파출소 49두 0842 경찰차 내부
126.8240776,37.47697151,서울특별시항동초등학교,1층 중앙엘리베이터 맞은편 벽면
126.995489,37.59179259,서울국제고등학교,본관1층 엘레베이터 앞
127.09622,37.53782345,구의현대2단지아파트,203동 12라인 1층
127.0423652,37.65302293,창동주공2단지아파트,205동
127.0569926,37.52379868,청담자이아파트,103동 1층 공동현관 로비
126.8424127,37.53621499,화원중학교,보건실앞 복도
127.0369025,37.57171637,성동구도시관리공단,1층 로비
127.0639136,37.62702658,삼호4차아파트,(월계3동) 38동 경비초소 입구
126.96221,37.55382591,환일중학교,보건실
127.0144691,37.56070027,서울흥인초등학교,1층 현관
127.0866753,37.57923949,중랑구수어통역센터,7층 중랑구 농아인쉼터  오른쪽 창측기둥
126.923345,37.50276353,강남중학교,본관 입구
126.8498688,37.50804857,고척고등학교,중앙현관
126.9274186,37.47709099,서울신림초등학교,본관2층 보건실앞 복도벽면
126.8994677,37.51361895,구로세무서,구로세무서 1층 로비
127.1017508,37.51131854,잠실광역환승센터,14번 게이트 타일벽
127.0175822,37.63067445,수유1파출소,수유1파출소 19주 0754 경찰차 내부
127.0345336,37.66299147,도봉주간보호센터,사무실
127.0946867,37.53504961,강변역,강변역 1번출구 방면 게이트 안쪽
127.1043792,37.54368022,광장극동2차아파트,8동-2
126.9778032,37.54848809,후암동주민센터,2층 민원실
127.0018421,37.5408071,한강진역(6호선),지하1층 i-센터 측면
127.044344,37.6515955,서울북부지방법원 등기국,1층
127.1290119,37.48907312,문정초등학교,1층 중앙현관
126.9041027,37.45543569,시흥1치안센터,출입문 옆
126.9094411,37.44858139,시흥5치안센터,출입문 옆
126.8865505,37.45738742,참새작은도서관(구립독산1동청소년독서실),독서실 로비
126.8956154,37.48911546,영서중학교,1층 중앙현관
126.8424,37.50353022,서울개봉중학교,식당앞
127.0065189,37.66092701,북한산국립공원 특수산악구조대,인수구조대
127.09622,37.53782345,구의현대2단지아파트,209동 12라인 1층
127.0447055,37.54361698,서울숲역(분당선),서울숲역 역사
126.8842089,37.50349931,구로롯데아파트,104동 1~2라인
127.1779057,37.56382873,강일고등학교,강일고등학교 창조관 로비
126.8999305,37.47532656,독산본동치안센터,출입문 옆
127.0466993,37.65163612,이마트창동점,2층 화장실 앞
127.0315113,37.57535435,서울특별시동부병원,1층 외래 앞
127.0097204,37.64377276,인수중학교,1층 보건실 입구 맞은편 벽면
127.1045604,37.48541757,SR고속철도수서역,환승통로
126.8976996,37.48308053,지플러스코오롱디지털,지플러스코오롱디지털타워 지하1층 승강기홀 중앙 기둥
126.8232624,37.49668793,구로구보훈회관,3층 엘리베이터 옆
126.8512487,37.49658233,서울한영대학교,영성동 1층
126.8512487,37.49658233,서울한영대학교,글로벌센터 2층
127.0423138,37.51632112,강남구보건소,1차 대기실 입구
127.0312745,37.57212165,왕십리휴요양병원,2병동 간호사실
127.0721818,37.57400662,햇살요양병원,7병동 간호사실
127.0267337,37.6562733,선덕중학교,2층 교무실 안
126.9443316,37.50766234,신동아리버파크,관리사무소
127.0387888,37.65086856,창동고등학교,1층 현관
127.0230109,37.65991585,방학신동아3단지아파트,경비초소
126.9633601,37.50924203,9호선흑석역,역무실
126.9269063,37.46449816,주공2단지,주공2단지
126.82019,37.48285456,항동중학교,학교 현관 중앙
127.0101759,37.64461221,백운교회,3층 예배당 앞 주보장 위
127.1532701,37.54766615,서울대명초등학교,중앙1층중앙현관
126.8342587,37.55395349,명덕여자중학교,1층 중앙현관
127.0547066,37.48541153,개포경남아파트,기관실
126.9198934,37.46250328,신림SH빌,관리사무소
126.8765552,37.51693814,목동삼성,105동 입구
126.8339307,37.50612378,신정숲속마을아파트,정문 경비실 내 설치
126.8740316,37.5135405,목일중학교,본관 1층 행정실 앞
126.8290713,37.53261991,양서중학교,본관 1층 교무실 앞
126.8646966,37.52172569,서울남부지방검찰청,남부지검 1층 안내실
126.9123005,37.56250662,성미산체육관,1층 체육관입구 안내데스크 옆 배치
126.8969652,37.5567639,마포구민체육센터,마포구민체육센터 2층 승강기 옆
126.8953846,37.57668171,마포주민편익시설,3층 헬스장
126.9556759,37.55692667,서울메트로,지하철2호선아현역 역무실앞
126.9516832,37.54274339,경의선공덕역,고객지원실내
126.8657402,37.51256188,양천구청역,역사
127.0089314,37.47716701,국립국악원,국악연수관 2층
126.9173897,37.57849394,남가좌삼성래미안클라시스,후문 경비실
126.9479555,37.55951839,대현럭키아파트,관리사무소 좌측 벽
126.9692258,37.58183053,종로구보건소,구급차 내부
126.9232106,37.59397026,서울특별시은평병원,은평병원 구급차(78노7123)
126.8880789,37.50510683,서울미래초등학교,보건실 앞
126.8700669,37.51171618,사울갈산초등학교,갈산초등학교 보건실
126.8331315,37.51202035,서남병원,1층 외래 처치실
126.8663582,37.49964687,구로성심병원,구급차 내
126.8960369,37.45706565,금천구보건소,금천구보건소 5층 보건의료과 복도
126.9158875,37.56854482,(주)24시응급환자이송,71누9304 구급차내
126.9158875,37.56854482,(주)24시응급환자이송,71로8403 구급차내
126.9353558,37.58941122,그랜드힐튼호텔,본관 지하1층 휘트니스센터
126.9528131,37.55968982,아현역푸르지오아파트,단지입구 상황실
126.9552004,37.57238038,독립문극동아파트,관리사무소 건물 1층
126.9315205,37.58082034,서대문체육회관,2층 수영장 앞
126.9131716,37.57649431,북가좌삼호아파트,정문입구(초소안)
126.9605364,37.56848638,천연동 대학생 임대주택,꿈꾸는다락방/1층로비
126.9639829,37.56653773,돈의문센트레빌아파트,관리사무소안 동대표회의실 오른쪽벽면
126.9362773,37.57861017,서대문구보건소,서대문구보건소 1층 진료실
126.9661528,37.56386421,서대문세무서,13층
126.9429421,37.59160589,신지식산업센터,3층 휴게실
126.952365,37.59509871,홍제원유원하나아파트,관리동 1층 노인정입구
126.9077776,37.57722183,서울북가좌초등학교,교무실
126.8707636,37.53014515,목1동주민센터,1층현관입구좌측
126.9456254,37.56392862,이대부속고등학교,본관중앙현관
126.9187923,37.57958692,연희중학교,1층 중앙현관
126.9377349,37.59011122,홍은현대아파트,관리사무소 입구
126.9501107,37.55918055,북아현두산아파트,관리사무소 입구
126.9240329,37.57833262,남가좌새롬어린이도서관,새롬도서관 1층 안내실 옆
126.9564945,37.57391976,이진아기념도서관,이진아기념도서관 1층 안내실 옆
126.9111778,37.58149154,북가좌2동주민센터,1층 민원실 왼쪽 벽
126.9238653,37.57843343,남가좌2동주민센터,1층 정문 왼쪽 벽
126.9496936,37.59376774,홍제3동주민센터,주민센터 1층 민원실내
126.944888,37.58770732,홍제1동주민센터,1층 민원실 오른쪽 벽
126.9352398,37.57388118,연희동주민센터,1층 민원실 왼쪽 벽
126.9436139,37.55956325,신촌동주민센터,1층 민원실
126.954725,37.56480823,충현동주민센터,1층 민원실
126.9367613,37.57915463,서대문구청,서대문구청 1층 민원여권과 내
126.9160311,37.57860111,남가좌삼성래미안1차임대아파트,202동 1층(경비실 앞)
126.9282301,37.58362949,명지초등학교,3층 체육관 내
126.9483118,37.60075523,정원여중,보건실
126.963105,37.56559321,인창고등학교,행정실 앞 현관벽
126.9584496,37.56756304,천연뜨란채아파트,아파트 관리동(107동)
126.9365585,37.55673775,현대백화점 유플렉스,지하1층 안전관리실
126.9320911,37.56084381,서대문우체국,1층 영업과 복도
126.9208478,37.575678,남가좌현대아파트,관리사무소 입구
126.9554445,37.48939104,성현동아아파트,관리사무소 2층
127.0442385,37.6799512,도봉럭키아파트,2층 관리사무소
127.0411454,37.6296739,번동주공3단지아파트,관리사무실 1층 현관
127.0191972,37.62542136,SH-Ville아파트,1층 엘레베이터 앞
127.0452576,37.56590745,마장세림아파트,관리사무소
127.1596738,37.55112551,명일중앙하이츠아파트,강동구 구천면로557
127.0680522,37.50431853,강남구견인차량보관소,보관소 사무실 내
126.8777802,37.52317796,현대(A),노인정(2층)
126.9137828,37.57656324,북가좌삼호아파트,관리사무소 입구
126.9427752,37.5611486,이대부속초등학교,2층 로비
126.9670082,37.56468977,서대문경찰서,유치장 내
126.949957,37.58585714,인왕산현대임대아파트,제2관리소1층 노인정 안
126.9358437,37.55608144,현대백화점 신촌점,1층 안전관리실
126.9403296,37.55656312,CGV신촌아트레온,12층
126.9164745,37.57084926,남가좌1동주민센터,1층 로비 왼쪽
126.9464404,37.59540251,홍은동종합사회복지관,1층 엘리베이터 앞
126.95235,37.58302181,서부수도사업소,청사 내 상황실 안
127.0591597,37.51182328,세븐럭카지노,아셈타워 1층
126.950817,37.58663236,홍제원현대임대아파트,관리사무소 입구 왼쪽 벽면
126.9439061,37.59259745,홍제초등학교,보건실 벽면
126.9408562,37.58331934,서대문도서관,현관 입구
126.9374609,37.57654572,서대문자연사박물관,서대문자연사박물관 1층 중앙홀내
126.9506373,37.56387676,이대종합사회복지관,1층 상담실 앞
126.9544713,37.57255669,독립문극동아파트(임대),제2관리사무소 정면 책상위
126.7982958,37.56092449,한국공항공사 서울지역본부,김포공항 국내선 BSA지역 동편 휴게실
127.0959499,37.58132018,용마한신아파트,1층 관리사무소 내
127.0896497,37.57736689,면목금호어울림아파트,제1주차장 입구(노인정 앞) 좌측벽
127.0448051,37.62760841,번동주공2단지아파트,관리사무소 1층 현관
126.8219199,37.54766459,마곡수명산파크7단지아파트,703동관리소 앞
126.8929105,37.47654578,성지병원,2층
126.9692241,37.58183089,종로구보건소,보건소 2층 민원실 입구
126.9771131,37.53631792,전쟁 어린이 박물관,전쟁기념관 어린이 박물관 안내 데스크
126.8672402,37.54689172,목동롯데캐슬위너,관리동지원센터 2층
127.089785,37.57625784,면목현대아파트,경로당 출입구
127.1062936,37.61681035,신내우디안1단지아파트,관리사무소 내부
126.8845357,37.53804406,목6치안센터,무기고 옆 벽면
126.8816564,37.5414578,목동한신청구아파트,통합관제실
126.8537473,37.51890152,양천구자원봉사센터,6층
126.9512482,37.50171155,상도래미안2차아파트,209동
127.0182614,37.62850477,강북노인회관,3층 엘리베이터 앞
126.8201677,37.57424491,방화2-1단지아파트,1층 경로당내 어르신 사랑방 냉장고옆
126.9064648,37.44636979,국립전통예술고등학교,정문 입구
127.0154353,37.50416053,사평역,대합실 B1층
126.9872885,37.50145783,구반포역,지하1층 대합실
127.0303436,37.61575286,햇빛병원,5층 수술실 입구
127.0177233,37.61705556,삼각산아이원아파트(임대),121동 현관
126.9904783,37.53245265,용산구보건소,용산구보건소 구급차(70저9914)
126.9710235,37.54260556,청파치안센터,1층 소내 입구
126.9827876,37.48076653,방배노인종합복지관,복지관 내 3층 사무실안 책장위
127.0839258,37.48409671,일원역,역 내
127.0237997,37.6599229,김수영문학관,1층 사무실
126.8901703,37.48713655,꿈마을도서관,2-3층 계단
127.1381145,37.53459595,강동세무서,민원봉사실
126.8423176,37.47600255,천왕이펜하우스8단지아파트,802동 1층 관리사무소 입구
126.8544869,37.5318264,화곡2동주민센터,화곡2동주민센터 민원실
127.0364221,37.56144157,5호선왕십리역,지하2층 대합실
127.1753261,37.54881838,삼성엔지니어링,A타워10층
127.1753261,37.54881838,삼성엔지니어링,A타워11층
127.1753261,37.54881838,삼성엔지니어링,A타춰 2층
127.1753261,37.54881838,삼성엔지니어링,A타워16층
127.1753261,37.54881838,삼성엔지니어링,A타워 5층
127.1753261,37.54881838,삼성엔지니어링,A타워 5층
127.0614379,37.45411432,서울언남초등학교,현관 보건실 앞
126.9706867,37.52427551,한강로파출소,1층 파출소 내
127.0062542,37.53120228,한남파출소,한남파출소 사무실 내
127.0314197,37.48642194,서초구 육아종합지원센터,육아종합지원센터 1층 복도
126.9768685,37.49313816,동작이수사회복지관,1층 로비
126.9601456,37.5093774,흑석지구대,1층 소내 입구
127.0244251,37.63170757,운산약국,안내데스크 위
127.0198218,37.51566081,창동문화체육센터,창동헬스장
127.0507034,37.65811605,창동문화체육센터,창동유아예체능단교실내
126.9379739,37.51482396,노량진수산시장,관리사무소 2층 안내데스크옆
127.0839017,37.54291088,광진경찰서(경무계),5층 112 상황실 내
127.0839017,37.54291088,광진경찰서(경무계),2층 208호 유치감독관실 내
126.9252542,37.49868185,신대방2치안센터,1층 소내입구
126.9697446,37.49280498,동작구시설관리공단(사당종합체육관),다목적체육관 내
126.9378087,37.5005907,상도4동주민센터,민원실
127.1076807,37.60439473,서울특별시북부노인병원총무팀,원내로비(1층)
126.9714456,37.48329301,사당종합사회복지관,2층사무실
127.0189519,37.45674531,서울우솔초등학교,본관 중앙현관 내
126.9467959,37.55092488,염리동상록아파트,관리동 기전실 내부
127.1753261,37.54881838,삼성엔지니어링,A타워 6층
127.1753261,37.54881838,삼성엔지니어링,A타워 8층
127.1753261,37.54881838,삼성엔지니어링,A타워 9층
127.1753261,37.54881838,삼성엔지니어링,A타워 B1층
126.9228475,37.50264968,강남중학교,시청각실 출입구 앞
126.8495338,37.55096462,강서구청,강서구청
127.1546198,37.55220983,시립강동노인종합복지관,시립강동노인종합복지관 4층 건강상담실 앞
126.9557657,37.54965259,서울서부지방법원,3층 309호 영장법정 앞 복도
126.8339302,37.50612432,신정숲속마을아파트,후문 경비실 내 설치
127.0345342,37.63368559,번동주공5단지아파트,관리사무소 입구 오른쪽
127.0186552,37.64445476,래미안수유아파트(임대),관리사무실 안
126.8865593,37.48987838,구로꿈나무어린이도서관,도서관 내
127.0426249,37.45964464,만남의광장휴게소,휴게소 내 편의점 측면
126.8904984,37.50547022,아름제일여성병원,구급차 내
126.8604242,37.50555474,목동현대요양병원,구급차 내
126.9016154,37.56631122,마포구보건소,보건소 1층 입구 옆
126.8901545,37.48714271,구로어르신돌봄통합센터,구로어르신돌봄통합센터
126.949589,37.58765897,홍제원현대아파트,제1경비초소 왼쪽 벽
126.9601317,37.5716181,서대문경찰서 교통정보센터,교통정보센터 내
126.952373,37.57543545,한성과학고등학교,본관 1층 교무실 옆
126.9546555,37.55992841,한성중학교,기념관 1층
126.9508222,37.58552954,인왕산 현대아파트,제2경비초소 안
126.9274118,37.49629147,대한응급환자이송단,71주 6441
126.9604218,37.50603801,중앙대학교병원,71주6361
126.8729512,37.53435969,목동신시가지아파트3단지,관리사무소 입구 우측
127.1221498,37.49671068,드림요양병원,일반구급차 74거 8970
127.1702183,37.54795369,상일여자중학교,1층현관
127.1462315,37.549759,명일1치안센터,1층 소내입구
127.1456543,37.52533541,둔촌파출소,파출소 내
126.8456366,37.50691506,글마루한옥어린이도서관,1층 열람실 내
127.0302853,37.61576747,햇빛병원,구급차 내부
126.94946,37.59754099,홍은초등학교,본관 1층 교육지원실 앞
126.9309307,37.5819985,홍연초등학교,1층 교장실 앞
126.9315568,37.5807591,문화체육회관 신관,서대문문화체육회관 신관 정문
126.9522121,37.5791691,안산초등학교,1층 교무실 복도
126.9506701,37.58279406,인왕어르신복지센터,인왕어르신복지센터 지하 1층
126.923541,37.57224158,연희노인여가복지시설,1층 계단옆(출입구)
127.0443497,37.54640255,성동평생건강누림센터,성동평생건강누림센터(성동체력인증센터)
127.1043847,37.49888598,송파책박물관,송파책박물관 1층 안내데스크옆
127.1753261,37.54881838,삼성엔지니어링,A타워 7층
127.1753261,37.54881838,삼성엔지니어링,A타워 7층
127.1753261,37.54881838,삼성엔지니어링,A타원 8층
127.0339793,37.52030661,나누리병원,일반 구급차 내부(73소 2267)
127.0312355,37.58487973,우신향병원,구급차
126.8719873,37.49724093,구일역,역무실 앞
127.0209501,37.58300497,성북웰니스요양병원,구급차
126.9425705,37.54473232,대흥동태영임대아파트,관리사무소옆
126.8372096,37.47714891,서울남부교도소,1층 의료과
126.8372096,37.47714891,서울남부교도소,3층 인공신장실
126.8569713,37.49672562,구로다나병원,구급차 내
126.8451622,37.49625249,더세인트요양병원,구급차 내
126.8916001,37.5018901,고려수요양병원,구급차 내
126.9003936,37.48213578,참튼튼병원,구급차 내
126.8630489,37.49744219,리본병원,구급차 내
126.8604242,37.50555474,목동현대요양병원,3층 간호과
126.8251303,37.47792787,항동한양수자인에듀힐즈아파트,관리사무소 입구
126.9299073,37.60249816,은평구보건소,특수 구급차 내부
127.0226341,37.64254488,강북우리들병원,구급차 내
127.1469632,37.55589568,시립고덕양로원,서울시립고덕양로원 2층 현관
127.1396981,37.54651971,천호중학교,보건실
127.1378276,37.541015,천동초등학교,동관1층보건실
127.1419044,37.54996249,성덕여자중학교,본관동2층교무실옆
127.1382931,37.55535114,강일중학교,전관1층보건실앞
126.9311781,37.54835536,서강쌍용예가아파트,2단지 무인택배함 옆
127.0440278,37.5458409,성동구민체육센터,지하2층 수영장
127.1753261,37.54881838,삼성엔지니어링,A타워12층
127.1753261,37.54881838,삼성엔지니어링,A타워11층
127.1753261,37.54881838,삼성엔지니어링,A타워12층
127.1753261,37.54881838,삼성엔지니어링,A타워14층
127.1753261,37.54881838,삼성엔지니어링,A타워15층
127.1753261,37.54881838,삼성엔지니어링,A타워16층
127.1753261,37.54881838,삼성엔지니어링,A타원 1층
127.1753261,37.54881838,삼성엔지니어링,A타워 1층
127.1753261,37.54881838,삼성엔지니어링,A타워 2층
127.1753261,37.54881838,삼성엔지니어링,A타워 3층
127.1753261,37.54881838,삼성엔지니어링,A타워 3층
127.1753261,37.54881838,삼성엔지니어링,A타워 6층
126.8367161,37.48160282,서울천왕초등학교,2층 엘리베이터 옆
127.1753261,37.54881838,삼성엔지니어링,A타워 9층
127.1505045,37.49318674,e편한세상송파파크센트럴아파트,로비 중앙 (화장실 측)
126.9274118,37.49629147,대한응급환자이송단,73너 9717 차량내에설치
126.8655609,37.51749427,양천구보건소,양천구보건소 1층 진료실
126.8451835,37.50942647,학마을2단지(영구임대),당직실1층
126.8990202,37.5768239,공항철도(주)DMC역,지하3층 상선 승강장
126.8990202,37.5768239,공항철도(주)DMC역,지하3층 하선 승강장
126.9974909,37.61818031,북한산국립공원사무소,정릉분소(거점용)
126.9974909,37.61818031,북한산국립공원사무소,정릉분소(거점용)
127.0680416,37.64954781,상명고등학교,본관1층 입구(교장실 앞)
127.0437449,37.68753735,국립공원공단산악안전교육원,산악안전교육원 출입문 왼쪽
127.1492982,37.54182637,신명중학교,본관1층 교무실앞
127.166079,37.56129434,고덕초등학교,2층 보건실 앞
127.1465245,37.55609084,성가정노인종합복지관,성가정노인종합복지관 지하1층 사무실
127.1317143,37.54620984,강동구립해공데이케어센터,4층 탕비실 옆
127.0289241,37.6068928,동서요양병원,4층(병동)
127.0289241,37.6068928,동서요양병원,구급차
126.9232106,37.59397026,서울특별시은평병원,은평병원 구급차(78노7100)
126.8990202,37.5768239,공항철도(주)DMC역,지하1층 환승통로
126.870906,37.53151752,목동신시가지4단지,관리사무소
126.9228301,37.46680576,난우중학교,학교보건실
127.0344607,37.61693752,꿈의숲해링턴플레이스아파트,후문 경비실 내
127.1030688,37.48811677,(주)에스알본사,에스알 본사 9층 출입문 앞
126.8414819,37.48416096,서울하늘숲초등학교,교무실앞 중앙복도
127.1102563,37.6100976,신내역(6호선),6호선 신내역 승강장 고객대기실 옆
126.9556111,37.57460779,서대문형무소역사관,공작사
126.9670743,37.56508532,서대문경찰서,본관 1층 안내데스크
126.9570371,37.55947159,북아현동주민센터,1층 민원실
126.9208478,37.575678,남가좌현대임대아파트,임대주택(111동) 정문경비실 앞
126.9622523,37.56861668,동명여자중학교,본관 보건실
126.9126561,37.57198896,남가좌래미안2차아파트,관리사무소 안
126.958195,37.56936134,독립문삼호아파트,105동3~4호라인 현관입구
126.9431808,37.55756283,서울지방국세청정보화센터,정보화센터1팀 7층 출입구
126.9559728,37.55864165,e편한세상신촌아파트,4단지 관리사무소
126.956061,37.56020672,e편한세상신촌아파트,3단지 관리사무실 앞
126.9190538,37.57544568,레미안루센티아아파트,1단지 커뮤니티 헬스장 입구
126.9302594,37.56466558,동서한방병원,구급차 안
126.8700365,37.50943192,양천구공공형실내놀이터5색깔깔KIDS,현관
126.8363281,37.52253898,(주)성심환자이송단,71더7622
127.1410695,37.5455101,강동구민회관,1층 로비내
127.1567636,37.55098826,강동아트센터,1층 매표소 옆
126.8518726,37.52305631,목동제일여성병원,엠블런스
126.8363281,37.52253898,(주)성심환자이송단,72라6666
